nctId,ec_single,ner,relation
NCT02595866,"Exclusion: Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia","```json
[
    {
        ""entity"": ""Uncontrolled"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""intercurrent illness"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""ongoing or active infection"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""symptomatic congestive heart failure"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""unstable angina pectoris"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""cardiac arrhythmia"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""intercurrent illness""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""ongoing or active infection""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""symptomatic congestive heart failure""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""unstable angina pectoris""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""cardiac arrhythmia""
    }
]
```"
NCT02595866,"Exclusion: Medical or psychiatric illness or social situations that would, in the opinion of the investigator, preclude participation in the study or the ability of patients to provide informed consent for themselves","```json
[
    {
        ""entity"": ""Medical illness"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""psychiatric illness"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Medical illness""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""psychiatric illness""
    }
]
```"
NCT02595866,Exclusion: Clinically significant lung disease including known history or evidence of interstitial lung disease or chronic obstructive pulmonary disease (COPD) that requires oxygen therapy,"```json
[
    {
        ""entity"": ""Clinically significant"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""lung disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""known history or evidence of interstitial lung disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""chronic obstructive pulmonary disease (COPD)"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""requires oxygen therapy"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""lung disease""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""known history or evidence of interstitial lung disease""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""chronic obstructive pulmonary disease (COPD)""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""requires oxygen therapy""
    }
]
```"
NCT02595866,Exclusion: Active non-infectious pneumonitis \>= grade 2 or history of grade 3 non-infectious pneumonitis requiring steroids within the past 12 months; or any history of grade 4 non-infectious pneumonitis,"```json
[
    {
        ""entity"": ""Active non-infectious pneumonitis"",
        ""category"": ""Condition""
    },
    {
        ""entity"": "">= grade 2"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""history of grade 3 non-infectious pneumonitis"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""requiring steroids"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within the past 12 months"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""history of grade 4 non-infectious pneumonitis"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Active non-infectious pneumonitis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""history of grade 3 non-infectious pneumonitis"",
        ""temporal"": {
            ""start"": {
                ""number"": 12,
                ""unit"": ""months""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""history of grade 4 non-infectious pneumonitis"",
        ""temporal"": {
            ""start"": {
                ""number"": 12,
                ""unit"": ""months""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""requiring steroids""
    }
]
```"
NCT02595866,Exclusion: Grade 3-4 ascites or pleural effusion,"```json
[
    {
        ""entity"": ""Grade 3-4"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""ascites"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""pleural effusion"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""ascites""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""pleural effusion""
    }
]
```"
NCT02595866,"Exclusion: Receipt of live vaccines within 30 days before the first dose of trial treatment and while participating in the trial; examples of live vaccines include, but are not limited to, the following: measles, mumps, rubella, chicken pox, yellow fever, seasonal flu, H1N1 flu, rabies, bacillus Calmette-Guerin (BCG), and typhoid vaccine","```json
[
    {
        ""entity"": ""Receipt of live vaccines"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within 30 days"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""before the first dose of trial treatment"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""while participating in the trial"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""measles"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""mumps"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""rubella"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""chicken pox"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""yellow fever"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""seasonal flu"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""H1N1 flu"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""rabies"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""bacillus Calmette-Guerin (BCG)"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""typhoid vaccine"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""Receipt of live vaccines"",
        ""temporal"": {
            ""start"": {
                ""number"": 30,
                ""unit"": ""days""
            },
            ""reference_event"": 2
        }
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""first dose of trial treatment""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""measles""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""mumps""
    },
    {
        ""id"": 5,
        ""type"": ""Drug/Substance"",
        ""name"": ""rubella""
    },
    {
        ""id"": 6,
        ""type"": ""Drug/Substance"",
        ""name"": ""chicken pox""
    },
    {
        ""id"": 7,
        ""type"": ""Drug/Substance"",
        ""name"": ""yellow fever""
    },
    {
        ""id"": 8,
        ""type"": ""Drug/Substance"",
        ""name"": ""seasonal flu""
    },
    {
        ""id"": 9,
        ""type"": ""Drug/Substance"",
        ""name"": ""H1N1 flu""
    },
    {
        ""id"": 10,
        ""type"": ""Drug/Substance"",
        ""name"": ""rabies""
    },
    {
        ""id"": 11,
        ""type"": ""Drug/Substance"",
        ""name"": ""bacillus Calmette-Guerin (BCG)""
    },
    {
        ""id"": 12,
        ""type"": ""Drug/Substance"",
        ""name"": ""typhoid vaccine""
    }
]
```"
NCT02595866,Exclusion: History of allergic reactions attributed to compounds of similar chemical or biologic composition to MK-3475 (pembrolizumab),"```json
[
    {
        ""entity"": ""History of allergic reactions"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""compounds of similar chemical or biologic composition to MK-3475 (pembrolizumab)"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""History of allergic reactions""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""compounds of similar chemical or biologic composition to MK-3475 (pembrolizumab)""
    }
]
```"
NCT04140526,"Inclusion: . Patients must have a histological or cytological diagnosis of NSCLC or any other type of carcinoma or sarcomas, progressive metastatic disease, or progressive locally advanced disease not amenable to local therapy.","```json
[
    {
        ""entity"": ""histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""carcinoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""sarcomas"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""progressive metastatic disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""progressive locally advanced disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""not amenable to local therapy"",
        ""category"": ""Qualifier/Modifier""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""carcinoma""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""sarcomas""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""progressive metastatic disease""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""progressive locally advanced disease""
    }
]
```"
NCT04140526,Inclusion: Patient is male or female and \>18 years of age on day of signing informed consent.,"```json
[
    {
        ""entity"": "">18 years"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""age"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""age"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 18,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT04140526,Inclusion: Patient must have a performance status of 0 or 1 on the ECOG Performance Scale,"```json
[
    {
        ""entity"": ""performance status"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""0 or 1"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""ECOG Performance Scale"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""performance status"",
        ""value"": {
            ""qualitative"": ""0 or 1""
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""ECOG Performance Scale""
    }
]
```"
